label,sign,accuracy,n_val
159,old,0.5897435897435898,39
72,eye,0.5897435897435898,39
153,no,0.5945945945945946,37
248,zebra,0.5945945945945946,37
91,garbage,0.5945945945945946,37
86,flower,0.6,40
20,before,0.6,35
120,hot,0.6052631578947368,38
226,toy,0.6052631578947368,38
131,later,0.6052631578947368,38
22,better,0.6052631578947368,38
174,police,0.6153846153846154,39
212,talk,0.6153846153846154,39
108,have,0.6176470588235294,34
192,scissors,0.6216216216216216,37
195,shirt,0.6285714285714286,35
173,please,0.631578947368421,38
0,TV,0.631578947368421,38
114,hen,0.631578947368421,38
26,blue,0.6388888888888888,36
230,up,0.6410256410256411,39
101,grass,0.6410256410256411,39
140,man,0.6410256410256411,39
157,now,0.6486486486486487,37
207,store,0.6486486486486487,37
147,morning,0.6486486486486487,37
78,find,0.65,40
145,mom,0.65,40
94,girl,0.6578947368421053,38
183,rain,0.6578947368421053,38
141,many,0.6578947368421053,38
246,yourself,0.6578947368421053,38
163,outside,0.6666666666666666,39
213,taste,0.6666666666666666,39
87,food,0.6666666666666666,39
110,head,0.6666666666666666,39
92,gift,0.6666666666666666,39
219,tiger,0.6666666666666666,39
220,time,0.6666666666666666,36
240,why,0.6666666666666666,36
217,think,0.675,40
63,drink,0.675,40
239,who,0.675,40
90,frog,0.675,40
59,doll,0.675,40
56,dance,0.6774193548387096,31
8,apple,0.6842105263157895,38
155,nose,0.6842105263157895,38
102,green,0.6842105263157895,38
104,hair,0.6842105263157895,38
54,cute,0.6842105263157895,38
17,bed,0.6857142857142857,35
138,mad,0.6923076923076923,39
133,lion,0.6923076923076923,39
242,wolf,0.6923076923076923,39
119,horse,0.6923076923076923,39
57,dirty,0.6944444444444444,36
238,white,0.7027027027027027,37
117,high,0.7027027027027027,37
237,where,0.7027027027027027,37
197,shower,0.7027027027027027,37
106,hat,0.7058823529411765,34
234,water,0.7105263157894737,38
146,moon,0.7105263157894737,38
132,like,0.7105263157894737,38
88,for,0.7105263157894737,38
193,see,0.717948717948718,39
2,airplane,0.717948717948718,39
182,radio,0.717948717948718,39
23,bird,0.725,40
122,icecream,0.725,40
30,brother,0.725,40
118,home,0.725,40
245,yesterday,0.725,40
50,cow,0.725,40
67,duck,0.7317073170731707,41
143,minemy,0.7368421052631579,38
243,yellow,0.7368421052631579,38
209,stuck,0.7428571428571429,35
162,orange,0.7435897435897436,39
25,blow,0.7435897435897436,39
82,fireman,0.75,40
60,donkey,0.7560975609756098,41
228,uncle,0.7560975609756098,41
171,pig,0.7567567567567568,37
89,frenchfries,0.7631578947368421,38
198,sick,0.7631578947368421,38
49,clown,0.7692307692307693,39
32,bug,0.7692307692307693,39
44,chocolate,0.7692307692307693,39
10,aunt,0.7692307692307693,39
189,sad,0.7692307692307693,39
68,ear,0.7692307692307693,39
83,first,0.775,40
196,shoe,0.7777777777777778,36
121,hungry,0.7894736842105263,38
55,dad,0.7894736842105263,38
113,hello,0.7948717948717948,39
103,gum,0.7948717948717948,39
34,callonphone,0.8157894736842105,38
31,brown,0.825,40
165,owl,0.875,40
194,shhh,0.8780487804878049,41
